step,type,amount,oldbalanceOrg,newbalanceOrig,amount_ratio,new_device,location_anomaly,velocity_5m,velocity_1h,account_age_days,fraud_incidents,hour_of_day,risky_network_links,isFraud
344,PAYMENT,13047.57,172925.32,159877.75,1.07,0,1,0,3,2477,0,8,0,0
197,DEBIT,13043.43,115915.12,102871.69,0.12,1,0,0,3,329,0,5,0,0
433,PAYMENT,2293.6,17695.37,15401.77,0.64,0,1,0,2,472,0,1,0,0
145,TRANSFER,21448.61,288880.09,267431.48,1.63,1,0,0,1,871,0,1,0,0
299,CASH_OUT,5743.58,77234.71,71491.13,0.7,0,0,1,0,873,0,11,0,0
224,PAYMENT,455.31,2042.66,1587.35,2.1,1,1,1,3,1870,0,8,0,0
440,TRANSFER,6987.18,77146.58,70159.4,0.16,1,0,1,0,1883,0,8,0,0
555,PAYMENT,14047.7,47573.04,33525.34,1.67,0,0,1,3,2370,0,3,0,0
163,TRANSFER,12827.61,116116.5,103288.89,2.09,0,0,0,3,870,0,19,0,0
267,CASH_OUT,5975.49,58428.31,52452.82,1.63,0,1,0,0,399,0,3,0,0
148,CASH_OUT,8914.04,114199.81,105285.77,1.16,0,0,1,1,227,0,4,0,0
153,PAYMENT,15618.01,171208.84,155590.83,0.34,0,0,0,1,1640,0,9,0,0
582,DEBIT,21241.13,85914.62,64673.49,1.99,0,0,0,2,1162,0,6,0,0
655,PAYMENT,21809.84,37380.02,15570.18,1.66,1,0,1,1,1561,0,7,0,0
436,DEBIT,4802.53,54621.92,49819.39,1.7,0,1,0,3,300,0,4,0,0
208,CASH_OUT,24333.71,212670.65,188336.94,1.12,1,0,0,2,1615,0,16,0,0
702,PAYMENT,8376.46,115148.46,106772.0,2.16,1,1,0,3,1713,0,6,0,0
435,TRANSFER,442613.45,444236.11,1622.66,14.18,1,0,2,10,172,1,3,4,1
227,CASH_OUT,10413.81,121571.0,111157.19,1.66,0,0,1,3,2176,0,11,0,0
619,CASH_OUT,8819.17,33259.88,24440.71,0.7,1,0,0,3,466,0,19,0,0
17,DEBIT,2189.98,11160.78,8970.8,1.3,0,0,0,1,1754,0,17,0,0
170,PAYMENT,23334.72,325968.32,302633.6,1.17,0,0,1,3,171,0,2,0,0
175,DEBIT,21948.27,257416.17,235467.9,1.09,0,0,1,1,136,0,7,0,0
430,PAYMENT,8999.12,69430.18,60431.06,1.72,1,0,1,0,459,0,22,0,0
680,CASH_OUT,172252.28,139650.72,0.0,12.24,1,1,5,14,2,2,8,2,1
439,DEBIT,2083.41,13484.58,11401.17,1.66,0,0,0,3,859,0,7,0,0
710,PAYMENT,1907.03,19433.83,17526.8,0.32,0,0,1,2,410,0,14,0,0
370,TRANSFER,210382.19,229379.99,18997.8,14.9,1,0,4,13,85,2,10,3,1
217,CASH_OUT,14167.72,166650.97,152483.25,1.08,0,0,1,0,1886,0,1,0,0
6,PAYMENT,8633.74,44913.54,36279.8,0.27,0,0,1,0,731,0,6,0,0
297,CASH_OUT,164321.04,141318.06,0.0,12.01,1,0,4,7,24,0,9,4,1
424,TRANSFER,122766.63,104668.14,0.0,9.7,1,0,6,10,79,2,16,4,1
326,PAYMENT,16220.73,44822.99,28602.26,2.2,0,0,1,1,128,0,14,0,0
694,DEBIT,8264.58,23501.9,15237.32,0.52,0,1,1,1,2338,0,22,0,0
149,PAYMENT,8640.79,80542.38,71901.59,0.13,0,0,0,0,2234,0,5,0,0
532,PAYMENT,5165.79,15248.02,10082.23,0.16,0,0,1,3,874,0,4,0,0
577,DEBIT,17900.25,62379.65,44479.4,0.82,1,0,0,1,2057,0,1,0,0
357,CASH_OUT,8557.45,87309.42,78751.97,1.14,0,0,0,1,2034,0,21,0,0
112,PAYMENT,7959.83,68973.56,61013.73,1.4,1,1,1,3,2295,0,16,0,0
352,CASH_OUT,3622.35,46958.96,43336.61,0.24,0,1,1,1,2013,0,16,0,0
190,PAYMENT,12482.79,185421.6,172938.81,0.97,0,0,0,0,1500,0,22,0,0
74,PAYMENT,8266.94,86055.52,77788.58,0.35,0,0,0,2,572,0,2,0,0
433,DEBIT,17164.83,33512.47,16347.64,1.82,1,0,0,3,483,0,1,0,0
665,TRANSFER,15854.8,171172.46,155317.66,0.68,0,0,1,3,2201,0,17,0,0
554,PAYMENT,10286.87,105544.56,95257.69,1.47,0,0,1,0,745,0,2,0,0
682,PAYMENT,15421.48,147297.38,131875.9,0.46,0,0,0,2,2008,0,10,0,0
500,PAYMENT,11830.87,72369.24,60538.37,1.57,0,0,0,2,2430,0,20,0,0
241,TRANSFER,6246.52,10903.6,4657.08,1.99,0,0,0,3,2462,0,1,0,0
322,TRANSFER,17854.37,172473.24,154618.87,1.4,1,1,0,3,1907,0,10,0,0
510,DEBIT,12857.13,177009.54,164152.41,0.12,1,0,1,2,528,0,6,0,0
169,DEBIT,18175.58,190886.39,172710.81,1.0,0,0,0,3,1258,0,1,0,0
445,CASH_OUT,9606.38,74506.41,64900.03,2.12,0,0,0,2,194,0,13,0,0
592,CASH_OUT,3548.55,19451.14,15902.59,0.85,0,0,1,0,2031,0,16,0,0
47,TRANSFER,6960.07,68837.21,61877.14,2.18,1,0,0,1,2320,0,23,0,0
455,CASH_OUT,22196.52,255633.77,233437.25,0.42,1,0,0,1,440,0,23,0,0
458,CASH_OUT,19029.57,55641.48,36611.91,0.72,0,0,0,1,537,0,2,0,0
361,PAYMENT,6795.9,42201.48,35405.58,0.64,1,1,1,3,2207,0,1,0,0
246,PAYMENT,23854.79,95458.42,71603.63,0.3,0,0,1,0,1891,0,6,0,0
58,CASH_OUT,387748.91,406107.47,18358.56,12.86,1,1,5,13,171,2,10,2,1
463,PAYMENT,10137.37,49698.62,39561.25,1.63,0,0,0,2,2354,0,7,0,0
501,CASH_OUT,24145.85,79564.77,55418.92,1.79,0,0,1,2,1719,0,21,0,0
394,CASH_OUT,9794.36,62881.77,53087.41,1.19,0,0,1,0,2495,0,10,0,0
285,PAYMENT,22485.71,193441.5,170955.79,1.15,0,0,0,3,2362,0,21,0,0
670,PAYMENT,22157.02,195315.34,173158.32,2.12,1,0,1,3,1504,0,22,0,0
333,CASH_OUT,5584.45,44267.98,38683.53,0.61,1,1,0,3,1999,0,21,0,0
519,PAYMENT,24858.68,177209.11,152350.43,1.66,0,0,0,2,1465,0,15,0,0
670,PAYMENT,24804.95,325931.95,301127.0,0.79,1,0,1,1,180,0,22,0,0
60,PAYMENT,13564.86,168252.44,154687.58,0.59,0,1,0,0,401,0,12,0,0
64,PAYMENT,4305.5,46252.67,41947.17,1.15,0,0,0,0,1220,0,16,0,0
499,PAYMENT,16502.48,212564.37,196061.89,0.85,0,0,1,3,1739,0,19,0,0
262,TRANSFER,22457.99,94937.73,72479.74,0.28,1,0,0,3,763,0,22,0,0
650,TRANSFER,22819.7,323252.65,300432.95,1.1,0,1,1,3,556,0,2,0,0
707,TRANSFER,21880.03,130735.8,108855.77,0.21,0,0,0,0,2343,0,11,0,0
481,CASH_OUT,12408.35,38157.1,25748.75,1.46,0,0,1,0,390,0,1,0,0
215,PAYMENT,7831.35,80141.43,72310.08,1.93,0,0,0,1,1005,0,23,0,0
487,CASH_OUT,5864.97,85466.74,79601.77,0.88,1,0,1,0,682,0,7,0,0
284,PAYMENT,1657.15,5818.52,4161.37,0.84,0,0,0,0,1483,0,20,0,0
269,PAYMENT,11311.44,44175.08,32863.64,1.81,1,1,1,3,1967,0,5,0,0
244,TRANSFER,7088.77,95593.47,88504.7,1.78,1,0,0,1,2346,0,4,0,0
492,TRANSFER,18772.5,55933.97,37161.47,2.01,0,1,1,2,2237,0,12,0,0
458,PAYMENT,152.19,338.76,186.57,1.82,1,0,0,1,413,0,2,0,0
383,TRANSFER,13231.85,112107.1,98875.25,0.58,0,0,0,2,899,0,23,0,0
646,CASH_OUT,24428.6,30171.97,5743.37,0.55,1,1,1,1,1553,0,22,0,0
33,PAYMENT,2712.79,9788.44,7075.65,2.09,1,1,1,2,480,0,9,0,0
564,DEBIT,4043.15,25017.88,20974.73,1.86,0,0,1,2,519,0,12,0,0
592,CASH_OUT,324639.64,366292.65,41653.01,10.28,0,1,6,13,99,2,16,4,1
49,DEBIT,3825.89,50875.23,47049.34,2.02,0,0,1,2,1070,0,1,0,0
232,PAYMENT,8005.57,27679.65,19674.08,0.54,0,0,1,0,2439,0,16,0,0
30,PAYMENT,21112.08,92160.69,71048.61,1.51,0,1,0,0,829,0,6,0,0
520,TRANSFER,5483.85,68398.14,62914.29,0.22,0,0,0,3,178,0,16,0,0
230,PAYMENT,7946.46,44819.21,36872.75,0.31,0,0,0,3,1945,0,14,0,0
717,PAYMENT,9453.96,12137.86,2683.9,0.81,0,0,0,0,1713,0,21,0,0
688,PAYMENT,11762.42,119639.35,107876.93,1.27,0,1,0,0,2213,0,16,0,0
460,PAYMENT,9190.12,88425.11,79234.99,1.41,0,0,1,3,483,0,4,0,0
470,DEBIT,15309.79,102416.81,87107.02,1.26,0,0,1,0,1041,0,14,0,0
227,PAYMENT,22998.51,299902.78,276904.27,1.73,0,1,1,2,1143,0,11,0,0
481,CASH_OUT,18533.57,234778.95,216245.38,2.17,0,0,1,0,440,0,1,0,0
402,PAYMENT,13927.15,190706.85,176779.7,0.19,0,0,0,0,405,0,18,0,0
420,DEBIT,8430.43,34605.42,26174.99,2.14,1,0,0,0,2289,0,12,0,0
170,CASH_OUT,19407.94,206496.67,187088.73,1.85,0,0,1,0,923,0,2,0,0
208,CASH_OUT,2236.37,30049.76,27813.39,2.05,0,1,1,2,1655,0,16,0,0
702,TRANSFER,12626.11,75511.88,62885.77,1.28,0,0,1,0,2158,0,6,0,0
127,PAYMENT,17919.25,174903.41,156984.16,0.42,0,0,0,3,2454,0,7,0,0
183,DEBIT,6771.85,10740.1,3968.25,1.1,0,0,1,2,2104,0,15,0,0
575,DEBIT,9736.9,83373.72,73636.82,1.54,0,0,1,2,1317,0,23,0,0
389,PAYMENT,23583.75,263425.9,239842.15,0.11,0,1,1,1,451,0,5,0,0
621,PAYMENT,762.32,6975.54,6213.22,0.71,0,1,1,1,638,0,21,0,0
600,DEBIT,9352.75,24872.52,15519.77,1.35,0,0,0,1,1750,0,0,0,0
253,TRANSFER,5928.34,31625.21,25696.87,0.24,0,0,0,3,328,0,13,0,0
532,DEBIT,9714.35,12632.27,2917.92,0.61,0,0,1,3,2164,0,4,0,0
277,DEBIT,23691.21,148424.99,124733.78,0.43,0,0,0,1,2382,0,13,0,0
31,TRANSFER,11678.72,22372.03,10693.31,2.06,0,0,1,0,2394,0,7,0,0
543,CASH_OUT,14294.52,75017.66,60723.14,1.43,0,1,1,3,364,0,15,0,0
45,CASH_OUT,5173.95,55095.05,49921.1,1.25,1,0,0,2,2032,0,21,0,0
539,PAYMENT,11758.85,138330.78,126571.93,0.66,0,0,0,3,858,0,11,0,0
687,TRANSFER,448437.04,434151.76,0.0,6.25,1,1,5,16,72,2,15,4,1
518,DEBIT,5175.33,59165.57,53990.24,2.16,0,1,1,1,1640,0,14,0,0
289,TRANSFER,3012.31,34386.09,31373.78,1.21,0,0,1,2,1587,0,1,0,0
187,PAYMENT,1513.11,12004.83,10491.72,1.43,0,1,0,2,2189,0,19,0,0
526,PAYMENT,6803.34,91803.91,85000.57,1.34,1,1,0,2,652,0,22,0,0
546,PAYMENT,7324.46,23541.78,16217.32,0.11,0,0,0,0,1353,0,18,0,0
83,CASH_OUT,15734.16,103576.06,87841.9,1.89,0,0,0,1,1020,0,11,0,0
33,DEBIT,14188.05,39410.8,25222.75,1.9,0,0,0,3,1134,0,9,0,0
662,CASH_OUT,10139.59,151438.67,141299.08,0.6,0,0,1,1,1409,0,14,0,0
651,PAYMENT,14467.22,183140.87,168673.65,0.17,0,0,1,0,2318,0,3,0,0
68,PAYMENT,14950.13,162306.98,147356.85,1.09,0,0,1,2,1604,0,20,0,0
499,CASH_OUT,5824.31,81765.12,75940.81,0.73,0,0,1,3,588,0,19,0,0
695,PAYMENT,3967.81,25610.16,21642.35,2.18,1,0,0,2,788,0,23,0,0
603,TRANSFER,2682.32,5992.17,3309.85,0.67,0,1,0,2,2384,0,3,0,0
62,CASH_OUT,6420.81,20831.8,14410.99,1.65,0,0,0,2,1153,0,14,0,0
418,PAYMENT,14176.34,39714.12,25537.78,1.23,0,0,1,0,148,0,10,0,0
336,DEBIT,15646.43,63944.77,48298.34,0.53,1,0,1,0,245,0,0,0,0
735,TRANSFER,21383.08,153883.23,132500.15,1.35,0,1,0,1,2309,0,15,0,0
381,TRANSFER,17955.61,114472.12,96516.51,0.19,0,0,0,1,1480,0,21,0,0
263,CASH_OUT,398094.86,365766.1,0.0,12.92,1,1,5,12,114,1,23,1,1
382,PAYMENT,13292.29,55381.24,42088.95,2.01,0,1,0,1,379,0,22,0,0
649,TRANSFER,5661.69,74591.96,68930.27,1.04,0,0,1,1,1140,0,1,0,0
480,DEBIT,15365.21,32328.16,16962.95,0.59,0,0,1,1,220,0,0,0,0
466,DEBIT,23091.51,241960.01,218868.5,2.07,1,1,1,1,2203,0,10,0,0
531,TRANSFER,6254.01,61464.31,55210.3,0.98,0,0,1,2,1006,0,3,0,0
17,TRANSFER,6232.13,47204.7,40972.57,0.41,0,0,1,2,1143,0,17,0,0
219,PAYMENT,2118.53,25136.42,23017.89,1.45,0,1,0,0,1148,0,3,0,0
592,PAYMENT,3815.21,56175.46,52360.25,1.02,0,0,1,3,1793,0,16,0,0
715,DEBIT,24055.37,176411.23,152355.86,1.86,0,1,0,0,341,0,19,0,0
380,PAYMENT,1163.69,10547.13,9383.44,1.71,1,0,1,1,281,0,20,0,0
636,PAYMENT,22084.88,191828.51,169743.63,1.2,0,0,0,0,1799,0,12,0,0
355,CASH_OUT,9202.82,41460.38,32257.56,0.75,1,0,1,0,1162,0,19,0,0
724,PAYMENT,11821.62,164671.47,152849.85,0.91,0,0,0,1,2112,0,4,0,0
231,CASH_OUT,96644.29,99475.71,2831.42,14.51,1,1,5,8,107,1,15,1,1
359,CASH_OUT,9701.33,67131.14,57429.81,0.5,0,0,1,3,725,0,23,0,0
677,DEBIT,14008.22,141543.94,127535.72,0.38,0,0,1,1,2479,0,5,0,0
341,PAYMENT,17801.62,104700.55,86898.93,1.24,0,0,0,1,1244,0,5,0,0
21,DEBIT,3750.12,19268.05,15517.93,2.09,0,1,0,2,1319,0,21,0,0
530,CASH_OUT,873.25,1022.9,149.65,1.81,1,0,0,1,1440,0,2,0,0
71,TRANSFER,2536.18,13583.17,11046.99,0.44,0,0,0,0,788,0,23,0,0
345,PAYMENT,23150.48,203431.88,180281.4,2.2,0,0,1,0,1707,0,9,0,0
568,PAYMENT,6120.6,32490.73,26370.13,1.09,0,0,0,2,2311,0,16,0,0
372,DEBIT,19278.24,62227.32,42949.08,1.62,0,0,0,1,1074,0,12,0,0
463,CASH_OUT,18065.13,113611.0,95545.87,1.36,0,1,1,3,2358,0,7,0,0
490,PAYMENT,4249.87,40639.5,36389.63,1.02,0,0,1,2,1946,0,10,0,0
612,TRANSFER,16739.9,120342.01,103602.11,1.1,0,0,0,3,2331,0,12,0,0
735,DEBIT,683.46,6785.06,6101.6,1.16,1,1,1,2,1488,0,15,0,0
115,DEBIT,299.1,3435.81,3136.71,1.31,1,0,0,0,2008,0,19,0,0
210,CASH_OUT,22518.64,271358.07,248839.43,1.96,1,1,1,0,1996,0,18,0,0
33,DEBIT,9839.49,93317.89,83478.4,1.91,0,0,0,0,1804,0,9,0,0
642,PAYMENT,1746.29,12011.3,10265.01,1.26,0,1,0,1,1557,0,18,0,0
131,CASH_OUT,3849.86,41633.35,37783.49,1.43,0,1,0,0,1103,0,11,0,0
205,PAYMENT,1917.02,6976.14,5059.12,1.26,0,0,0,0,2138,0,13,0,0
682,CASH_OUT,9266.68,43569.63,34302.95,2.05,0,0,0,3,2143,0,10,0,0
718,PAYMENT,23915.57,308755.52,284839.95,1.1,0,1,1,0,1714,0,22,0,0
66,TRANSFER,7620.85,97983.6,90362.75,2.04,0,0,1,2,2150,0,18,0,0
87,DEBIT,20321.08,85057.18,64736.1,1.41,0,1,0,0,540,0,15,0,0
515,PAYMENT,22772.8,313407.26,290634.46,1.64,1,0,0,3,596,0,11,0,0
37,CASH_OUT,17957.43,75551.93,57594.5,1.95,0,0,0,0,408,0,13,0,0
518,DEBIT,11989.09,29180.08,17190.99,1.14,1,0,1,3,1821,0,14,0,0
489,PAYMENT,3275.33,30529.32,27253.99,0.15,1,0,0,0,2457,0,9,0,0
721,TRANSFER,8288.54,98304.63,90016.09,1.41,1,0,0,2,1496,0,1,0,0
699,PAYMENT,3166.38,35540.74,32374.36,1.54,0,0,0,3,1193,0,3,0,0
697,TRANSFER,19799.34,82453.61,62654.27,0.41,0,0,1,0,758,0,1,0,0
688,PAYMENT,16220.23,230307.25,214087.02,1.25,0,0,1,1,182,0,16,0,0
517,DEBIT,6838.47,92699.29,85860.82,1.39,1,0,0,0,1945,0,13,0,0
358,PAYMENT,11837.8,157857.72,146019.92,1.3,1,1,1,1,660,0,22,0,0
147,DEBIT,20274.63,221514.03,201239.4,2.13,0,0,0,0,2266,0,3,0,0
297,PAYMENT,16394.08,158320.07,141925.99,0.47,0,1,1,0,2463,0,9,0,0
267,DEBIT,15555.06,74254.74,58699.68,1.31,0,0,0,3,183,0,3,0,0
629,DEBIT,6395.4,49815.28,43419.88,1.84,1,0,1,0,1625,0,5,0,0
445,PAYMENT,7127.31,93911.41,86784.1,0.82,0,0,1,2,1947,0,13,0,0
244,PAYMENT,16525.04,178873.87,162348.83,0.72,1,0,1,1,624,0,4,0,0
181,TRANSFER,11138.21,143299.22,132161.01,1.3,1,0,1,1,1402,0,13,0,0
600,PAYMENT,1817.78,21421.67,19603.89,1.75,0,0,0,0,2015,0,0,0,0
373,PAYMENT,12683.49,75930.72,63247.23,1.56,1,0,1,2,1962,0,13,0,0
353,TRANSFER,19324.29,156262.58,136938.29,0.11,0,1,0,3,2340,0,17,0,0
267,CASH_OUT,4290.15,30483.24,26193.09,0.4,0,1,1,2,1714,0,3,0,0
195,PAYMENT,441.11,6504.84,6063.73,0.53,0,0,0,1,412,0,3,0,0
651,PAYMENT,17542.6,236073.07,218530.47,0.83,1,0,1,2,1950,0,3,0,0
232,PAYMENT,9890.43,14573.99,4683.56,1.2,1,1,0,2,820,0,16,0,0
216,PAYMENT,24840.99,56700.8,31859.81,1.63,0,1,0,2,1469,0,0,0,0
62,TRANSFER,420859.54,487909.24,67049.7,11.92,0,0,4,13,47,1,14,4,1
286,DEBIT,24860.67,358340.28,333479.61,0.14,0,0,0,3,1500,0,22,0,0
641,CASH_OUT,10046.65,146829.11,136782.46,0.5,0,1,0,0,1620,0,17,0,0
369,DEBIT,14511.82,139038.61,124526.79,1.86,0,0,0,3,1996,0,9,0,0
368,CASH_OUT,8814.28,48058.52,39244.24,0.44,0,0,0,0,670,0,8,0,0
152,CASH_OUT,189095.32,206694.49,17599.17,17.89,1,1,4,9,8,0,8,1,1
196,PAYMENT,4877.51,17362.63,12485.12,0.14,0,0,0,0,193,0,4,0,0
444,PAYMENT,2910.2,19519.71,16609.51,1.61,1,0,1,0,981,0,12,0,0
2,TRANSFER,24451.6,179462.78,155011.18,1.48,0,0,1,1,516,0,2,0,0
97,DEBIT,2103.04,3939.76,1836.72,2.17,1,0,0,1,1065,0,1,0,0
464,PAYMENT,20237.86,213361.91,193124.05,0.66,0,0,0,0,1824,0,8,0,0
269,TRANSFER,11939.22,76408.66,64469.44,1.82,0,1,1,3,1732,0,5,0,0
509,CASH_OUT,15845.02,25240.01,9394.99,0.67,1,0,0,2,1971,0,5,0,0
67,CASH_OUT,4457.53,24680.77,20223.24,0.49,0,1,0,0,569,0,19,0,0
369,CASH_OUT,11460.98,88800.01,77339.03,1.97,0,0,1,1,1252,0,9,0,0
55,DEBIT,2989.03,5191.42,2202.39,1.69,0,0,0,3,2426,0,7,0,0
644,PAYMENT,23822.99,222888.04,199065.05,2.15,0,0,1,1,1221,0,20,0,0
521,TRANSFER,338434.35,315806.04,0.0,10.59,0,1,8,10,63,1,17,3,1
269,PAYMENT,18268.54,165417.75,147149.21,1.85,0,0,0,0,466,0,5,0,0
569,PAYMENT,11656.18,22641.1,10984.92,1.13,0,0,1,2,2138,0,17,0,0
486,PAYMENT,736.05,8822.9,8086.85,0.35,0,0,0,1,1633,0,6,0,0
612,PAYMENT,18507.05,29359.23,10852.18,1.31,0,0,0,1,2200,0,12,0,0
191,TRANSFER,14579.49,56295.91,41716.42,0.2,1,0,0,2,1725,0,23,0,0
649,PAYMENT,22915.88,325190.31,302274.43,1.42,1,0,1,0,2025,0,1,0,0
426,CASH_OUT,326695.61,278856.5,0.0,14.51,1,1,5,13,12,1,18,2,1
442,PAYMENT,20166.54,250329.33,230162.79,1.12,0,0,0,3,1215,0,10,0,0
46,TRANSFER,8314.95,33958.95,25644.0,1.24,0,0,1,1,1363,0,22,0,0
186,CASH_OUT,20894.9,244658.91,223764.01,0.11,0,1,0,3,1764,0,18,0,0
304,DEBIT,6179.83,70101.63,63921.8,1.27,0,0,0,1,2165,0,16,0,0
223,CASH_OUT,19321.92,154479.93,135158.01,2.07,0,0,1,2,2321,0,7,0,0
26,PAYMENT,6994.17,9625.51,2631.34,0.67,0,1,1,2,1003,0,2,0,0
418,PAYMENT,499.57,6890.97,6391.4,2.16,0,0,0,0,1469,0,10,0,0
514,CASH_OUT,20398.16,90171.0,69772.84,0.2,0,0,1,2,1375,0,10,0,0
153,TRANSFER,283516.85,300915.68,17398.83,13.31,1,1,8,17,162,2,9,1,1
103,CASH_OUT,16890.57,163982.91,147092.34,2.04,0,1,0,1,1144,0,7,0,0
429,TRANSFER,324572.25,283691.58,0.0,15.55,1,1,8,13,111,2,21,1,1
604,CASH_OUT,363311.18,345231.48,0.0,4.23,0,1,3,13,25,1,4,1,1
580,TRANSFER,13554.89,146032.09,132477.2,0.72,0,0,0,2,247,0,4,0,0
721,PAYMENT,5930.22,39929.01,33998.79,0.31,0,1,1,1,711,0,1,0,0
725,DEBIT,10028.3,118333.71,108305.41,0.64,0,0,0,0,1195,0,5,0,0
404,PAYMENT,24074.88,167768.52,143693.64,0.2,1,0,1,0,1832,0,20,0,0
479,CASH_OUT,19934.99,150152.94,130217.95,0.75,1,1,1,0,2035,0,23,0,0
31,PAYMENT,16631.98,28433.26,11801.28,0.45,1,1,0,1,840,0,7,0,0
102,DEBIT,20986.27,277987.11,257000.84,1.1,1,0,1,0,1676,0,6,0,0
295,DEBIT,655.75,1659.28,1003.53,1.65,0,0,0,0,2050,0,7,0,0
176,CASH_OUT,16181.72,82752.89,66571.17,1.62,0,0,0,1,828,0,8,0,0
641,CASH_OUT,2078.09,30768.08,28689.99,0.87,0,1,0,3,1215,0,17,0,0
366,DEBIT,12622.73,124937.92,112315.19,1.9,0,0,0,2,2395,0,6,0,0
356,PAYMENT,7102.15,98879.46,91777.31,1.15,0,0,1,3,1712,0,20,0,0
528,TRANSFER,10003.06,142752.52,132749.46,1.15,0,0,0,1,753,0,0,0,0
73,TRANSFER,20737.83,146796.51,126058.68,1.94,0,0,1,1,1316,0,1,0,0
637,TRANSFER,244763.8,228807.92,0.0,15.11,1,1,8,13,89,1,13,4,1
274,CASH_OUT,12123.98,68534.41,56410.43,1.78,0,0,0,0,1897,0,10,0,0
413,CASH_OUT,232943.52,223697.26,0.0,11.87,1,1,6,10,68,0,5,2,1
323,DEBIT,2388.33,4090.02,1701.69,1.07,1,0,1,2,943,0,11,0,0
610,CASH_OUT,9792.72,59689.03,49896.31,0.69,0,0,1,3,2430,0,10,0,0
621,CASH_OUT,20568.44,220680.17,200111.73,1.46,0,0,1,3,584,0,21,0,0
492,PAYMENT,22890.24,86563.65,63673.41,1.07,0,0,0,0,894,0,12,0,0
122,PAYMENT,5879.49,50603.01,44723.52,1.79,0,0,0,2,1622,0,2,0,0
121,DEBIT,9758.96,53106.87,43347.91,1.62,0,1,0,1,1260,0,1,0,0
542,TRANSFER,24702.41,133638.43,108936.02,0.34,0,0,1,2,1518,0,14,0,0
146,PAYMENT,24737.98,275726.22,250988.24,1.64,0,0,0,0,615,0,2,0,0
28,PAYMENT,5202.04,14146.17,8944.13,0.93,0,0,1,0,414,0,4,0,0
740,CASH_OUT,5573.55,55243.7,49670.15,2.0,0,0,1,3,1472,0,20,0,0
743,PAYMENT,1718.83,18371.7,16652.87,1.4,0,0,0,2,1651,0,23,0,0
557,DEBIT,7343.19,99462.25,92119.06,0.54,0,0,1,0,1441,0,5,0,0
548,CASH_OUT,5105.01,50527.21,45422.2,1.68,1,0,0,2,1149,0,20,0,0
289,DEBIT,443.12,5309.2,4866.08,2.08,0,1,0,3,1816,0,1,0,0
719,PAYMENT,8921.14,76334.86,67413.72,1.95,0,0,0,3,1340,0,23,0,0
171,PAYMENT,584.56,7283.06,6698.5,0.99,0,0,0,3,1674,0,3,0,0
246,TRANSFER,4461.65,9781.24,5319.59,0.48,0,1,1,1,491,0,6,0,0
205,CASH_OUT,645.43,4322.43,3677.0,0.6,0,0,0,2,2454,0,13,0,0
308,TRANSFER,3006.76,28148.32,25141.56,0.55,0,0,0,1,1737,0,20,0,0
336,PAYMENT,18357.0,66340.21,47983.21,0.14,1,0,0,0,2368,0,0,0,0
570,TRANSFER,15026.27,54925.44,39899.17,0.62,0,0,1,2,440,0,18,0,0
564,CASH_OUT,424661.26,344945.9,0.0,14.39,1,1,5,9,12,0,12,4,1
241,DEBIT,16923.6,64640.39,47716.79,0.91,1,0,0,2,215,0,1,0,0
229,PAYMENT,10029.68,55663.58,45633.9,0.89,0,0,1,3,2063,0,13,0,0
354,DEBIT,24005.95,76364.17,52358.22,0.42,0,0,1,1,1123,0,18,0,0
462,CASH_OUT,6799.37,35509.7,28710.33,0.72,0,0,1,1,710,0,6,0,0
212,CASH_OUT,17115.88,241803.44,224687.56,2.03,0,1,1,3,822,0,20,0,0
629,PAYMENT,17497.07,118732.18,101235.11,1.41,0,0,1,3,751,0,5,0,0
494,CASH_OUT,20830.34,143958.42,123128.08,1.74,0,0,1,3,299,0,14,0,0
58,TRANSFER,13512.28,31066.44,17554.16,1.47,0,0,0,0,2255,0,10,0,0
561,DEBIT,9888.02,66311.24,56423.22,0.86,0,0,1,1,1638,0,9,0,0
148,DEBIT,1050.17,6370.83,5320.66,0.86,0,0,1,2,1227,0,4,0,0
124,TRANSFER,23315.19,232661.33,209346.14,0.62,0,1,0,3,1173,0,4,0,0
167,PAYMENT,22409.55,60671.1,38261.55,2.04,0,0,1,0,2096,0,23,0,0
452,PAYMENT,6042.55,36892.72,30850.17,1.83,0,0,0,0,2296,0,20,0,0
181,TRANSFER,418528.68,447102.59,28573.91,14.96,0,0,8,11,151,2,13,1,1
630,DEBIT,24051.38,139320.06,115268.68,1.86,1,0,0,3,1057,0,6,0,0
142,DEBIT,12774.83,35490.39,22715.56,1.03,0,0,0,1,1768,0,22,0,0
225,CASH_OUT,23548.0,202611.55,179063.55,1.61,1,0,0,2,1259,0,9,0,0
393,TRANSFER,2970.25,19974.95,17004.7,1.24,0,0,0,1,937,0,9,0,0
448,PAYMENT,3937.88,25512.5,21574.62,0.84,1,1,0,2,2104,0,16,0,0
173,PAYMENT,7617.18,30785.03,23167.85,0.33,0,0,1,3,1829,0,5,0,0
81,TRANSFER,50489.52,46513.76,0.0,3.82,1,1,8,18,26,1,9,2,1
175,PAYMENT,2014.25,20914.64,18900.39,1.66,0,1,0,0,905,0,7,0,0
527,PAYMENT,2095.96,8914.79,6818.83,1.25,0,0,0,2,1884,0,23,0,0
408,PAYMENT,16600.11,166969.4,150369.29,1.88,1,0,0,1,1546,0,0,0,0
358,PAYMENT,22965.47,103817.49,80852.02,1.27,0,1,0,0,1999,0,22,0,0
